Code,Country,Location,Year_start,Year_end,Practice,Economic Outcome,Units,xrat_obs,xrat_2015,cpi_obs,cpi_2015,ppp_2015,MeanT,MeanC,MeanT_local,MeanC_local,MeanT_local_2015,MeanC_local_2015,MeanT_2015_usd,MeanC_2015_usd,MeanT_2015_ppp_intusd,MeanC_2015_ppp_intusd
6132757,Bangladesh,"BRRI, Gazipur",2012,2013,Reduced Irrigation,Gross Revenue,USD/ha,81.9,77.9,118.3,144.6,27.3,1458,1416,119355.8,115917.5,145822.9,141622.2,1870.8,1816.9,5344.7,5190.7
6132757,Bangladesh,"BRRI, Gazipur",2012,2013,Reduced Irrigation,Gross Revenue,USD/ha,81.9,77.9,118.3,144.6,27.3,1502,1416,122957.7,115917.5,150223.6,141622.2,1927.3,1816.9,5506,5190.7
6132757,Bangladesh,"Kumarkhali,Kushtia",2012,2013,Reduced Irrigation,Gross Revenue,USD/ha,81.9,77.9,118.3,144.6,27.3,1257,1262,102901.4,103310.7,125719.7,126219.8,1612.9,1619.3,4607.9,4626.2
6132757,Bangladesh,"Kumarkhali,Kushtia",2012,2013,Reduced Irrigation,Gross Revenue,USD/ha,81.9,77.9,118.3,144.6,27.3,1336,1262,109368.5,103310.7,133620.9,126219.8,1714.3,1619.3,4897.5,4626.2
6132757,Bangladesh,"Kumarkhali,Kushtia",2012,2013,Reduced Irrigation,Gross Revenue,USD/ha,81.9,77.9,118.3,144.6,27.3,1240,1262,101509.7,103310.7,124019.4,126219.8,1591.1,1619.3,4545.5,4626.2
6132757,Bangladesh,"BRRI, Gazipur",2012,2013,Reduced Irrigation,Profit,USD/ha,81.9,77.9,118.3,144.6,27.3,418,498,34218.6,40767.6,41806.6,49807.8,536.3,639,1532.3,1825.5
6132757,Bangladesh,"BRRI, Gazipur",2012,2013,Reduced Irrigation,Profit,USD/ha,81.9,77.9,118.3,144.6,27.3,538,498,44042.1,40767.6,53808.4,49807.8,690.3,639,1972.2,1825.5
6132757,Bangladesh,"BRRI, Gazipur",2012,2013,Reduced Irrigation,Profit,USD/ha,81.9,77.9,118.3,144.6,27.3,582,498,47644.1,40767.6,58209.1,49807.8,746.8,639,2133.5,1825.5
6132757,Bangladesh,"Kumarkhali,Kushtia",2012,2013,Reduced Irrigation,Profit,USD/ha,81.9,77.9,118.3,144.6,27.3,295,334,24149.5,27342.1,29504.6,33405.2,378.5,428.6,1081.4,1224.4
6132757,Bangladesh,"Kumarkhali,Kushtia",2012,2013,Reduced Irrigation,Profit,USD/ha,81.9,77.9,118.3,144.6,27.3,395,334,32335.8,27342.1,39506.2,33405.2,506.8,428.6,1448,1224.4
6132757,Bangladesh,"Kumarkhali,Kushtia",2012,2013,Reduced Irrigation,Profit,USD/ha,81.9,77.9,118.3,144.6,27.3,273,334,22348.5,27342.1,27304.3,33405.2,350.3,428.6,1000.8,1224.4
6132757,Bangladesh,"BRRI, Gazipur",2012,2013,Reduced Irrigation,Benefit Cost Ratio,,,,,,,1.4,1.5,1.4,,,,,,,
6132757,Bangladesh,"BRRI, Gazipur",2012,2013,Reduced Irrigation,Benefit Cost Ratio,,,,,,,1.6,1.5,1.6,,,,,,,
6132757,Bangladesh,"BRRI, Gazipur",2012,2013,Reduced Irrigation,Benefit Cost Ratio,,,,,,,1.6,1.5,1.6,,,,,,,
6132757,Bangladesh,"Kumarkhali,Kushtia",2012,2013,Reduced Irrigation,Benefit Cost Ratio,,,,,,,1.3,1.4,1.3,,,,,,,
6132757,Bangladesh,"Kumarkhali,Kushtia",2012,2013,Reduced Irrigation,Benefit Cost Ratio,,,,,,,1.4,1.4,1.4,,,,,,,
6132757,Bangladesh,"Kumarkhali,Kushtia",2012,2013,Reduced Irrigation,Benefit Cost Ratio,,,,,,,1.3,1.4,1.3,,,,,,,
6132757,Bangladesh,"BRRI, Gazipur",2012,2013,Reduced Irrigation,Cost,USD/ha,81.9,77.9,118.3,144.6,27.3,942,918,77114.6,75149.9,94214.8,91814.4,1208.7,1177.9,3453.1,3365.2
6132757,Bangladesh,"BRRI, Gazipur",2012,2013,Reduced Irrigation,Cost,USD/ha,81.9,77.9,118.3,144.6,27.3,920,918,75313.6,75149.9,92014.4,91814.4,1180.5,1177.9,3372.5,3365.2
6132757,Bangladesh,"BRRI, Gazipur",2012,2013,Reduced Irrigation,Cost,USD/ha,81.9,77.9,118.3,144.6,27.3,920,918,75313.6,75149.9,92014.4,91814.4,1180.5,1177.9,3372.5,3365.2
6132757,Bangladesh,"Kumarkhali,Kushtia",2012,2013,Reduced Irrigation,Cost,USD/ha,81.9,77.9,118.3,144.6,27.3,962,928,78751.9,75968.5,96215.1,92814.6,1234.4,1190.7,3526.5,3401.8
6132757,Bangladesh,"Kumarkhali,Kushtia",2012,2013,Reduced Irrigation,Cost,USD/ha,81.9,77.9,118.3,144.6,27.3,941,928,77032.8,75968.5,94114.8,92814.6,1207.4,1190.7,3449.5,3401.8
6132757,Bangladesh,"Kumarkhali,Kushtia",2012,2013,Reduced Irrigation,Cost,USD/ha,81.9,77.9,118.3,144.6,27.3,967,928,79161.2,75968.5,96715.2,92814.6,1240.8,1190.7,3544.8,3401.8
6132757,Bangladesh,"BRRI, Gazipur",2012,2013,Reduced Irrigation,Benefit Cost Ratio,USD/ha,81.9,77.9,118.3,144.6,27.3,1.4,1.5,118.2,126.3,144.4,154.3,1.9,2,5.3,5.7
6132757,Bangladesh,"BRRI, Gazipur",2012,2013,Reduced Irrigation,Benefit Cost Ratio,USD/ha,81.9,77.9,118.3,144.6,27.3,1.6,1.5,129.7,126.3,158.5,154.3,2,2,5.8,5.7
6132757,Bangladesh,"BRRI, Gazipur",2012,2013,Reduced Irrigation,Benefit Cost Ratio,USD/ha,81.9,77.9,118.3,144.6,27.3,1.6,1.5,133.6,126.3,163.3,154.3,2.1,2,6,5.7
6132757,Bangladesh,"Kumarkhali,Kushtia",2012,2013,Reduced Irrigation,Benefit Cost Ratio,USD/ha,81.9,77.9,118.3,144.6,27.3,1.3,1.4,107,111.3,130.7,136,1.7,1.7,4.8,5
6132757,Bangladesh,"Kumarkhali,Kushtia",2012,2013,Reduced Irrigation,Benefit Cost Ratio,USD/ha,81.9,77.9,118.3,144.6,27.3,1.4,1.4,116.2,111.3,142,136,1.8,1.7,5.2,5
6132757,Bangladesh,"Kumarkhali,Kushtia",2012,2013,Reduced Irrigation,Benefit Cost Ratio,USD/ha,81.9,77.9,118.3,144.6,27.3,1.3,1.4,105,111.3,128.3,136,1.6,1.7,4.7,5
6132757,Bangladesh,"BRRI, Gazipur",2012,2013,All Nbs,Gross Revenue,USD/ha,81.9,77.9,118.3,144.6,27.3,1360,1416,111333.2,115917.5,136021.3,141622.2,1745.1,1816.9,4985.4,5190.7
6132757,Bangladesh,"BRRI, Gazipur",2012,2013,All Nbs,Gross Revenue,USD/ha,81.9,77.9,118.3,144.6,27.3,1458,1416,119355.8,115917.5,145822.9,141622.2,1870.8,1816.9,5344.7,5190.7
6132757,Bangladesh,"BRRI, Gazipur",2012,2013,All Nbs,Gross Revenue,USD/ha,81.9,77.9,118.3,144.6,27.3,1502,1416,122957.7,115917.5,150223.6,141622.2,1927.3,1816.9,5506,5190.7
6132757,Bangladesh,"Kumarkhali,Kushtia",2012,2013,All Nbs,Gross Revenue,USD/ha,81.9,77.9,118.3,144.6,27.3,1257,1262,102901.4,103310.7,125719.7,126219.8,1612.9,1619.3,4607.9,4626.2
6132757,Bangladesh,"Kumarkhali,Kushtia",2012,2013,All Nbs,Gross Revenue,USD/ha,81.9,77.9,118.3,144.6,27.3,1336,1262,109368.5,103310.7,133620.9,126219.8,1714.3,1619.3,4897.5,4626.2
6132757,Bangladesh,"Kumarkhali,Kushtia",2012,2013,All Nbs,Gross Revenue,USD/ha,81.9,77.9,118.3,144.6,27.3,1240,1262,101509.7,103310.7,124019.4,126219.8,1591.1,1619.3,4545.5,4626.2
6132757,Bangladesh,"BRRI, Gazipur",2012,2013,All Nbs,Profit,USD/ha,81.9,77.9,118.3,144.6,27.3,418,498,34218.6,40767.6,41806.6,49807.8,536.3,639,1532.3,1825.5
6132757,Bangladesh,"BRRI, Gazipur",2012,2013,All Nbs,Profit,USD/ha,81.9,77.9,118.3,144.6,27.3,538,498,44042.1,40767.6,53808.4,49807.8,690.3,639,1972.2,1825.5
6132757,Bangladesh,"BRRI, Gazipur",2012,2013,All Nbs,Profit,USD/ha,81.9,77.9,118.3,144.6,27.3,582,498,47644.1,40767.6,58209.1,49807.8,746.8,639,2133.5,1825.5
6132757,Bangladesh,"Kumarkhali,Kushtia",2012,2013,All Nbs,Profit,USD/ha,81.9,77.9,118.3,144.6,27.3,295,334,24149.5,27342.1,29504.6,33405.2,378.5,428.6,1081.4,1224.4
6132757,Bangladesh,"Kumarkhali,Kushtia",2012,2013,All Nbs,Profit,USD/ha,81.9,77.9,118.3,144.6,27.3,395,334,32335.8,27342.1,39506.2,33405.2,506.8,428.6,1448,1224.4
6132757,Bangladesh,"Kumarkhali,Kushtia",2012,2013,All Nbs,Profit,USD/ha,81.9,77.9,118.3,144.6,27.3,273,334,22348.5,27342.1,27304.3,33405.2,350.3,428.6,1000.8,1224.4
6132757,Bangladesh,"BRRI, Gazipur",2012,2013,All Nbs,Benefit Cost Ratio,,,,,,,1.4,1.5,1.4,,,,,,,
6132757,Bangladesh,"BRRI, Gazipur",2012,2013,All Nbs,Benefit Cost Ratio,,,,,,,1.6,1.5,1.6,,,,,,,
6132757,Bangladesh,"BRRI, Gazipur",2012,2013,All Nbs,Benefit Cost Ratio,,,,,,,1.6,1.5,1.6,,,,,,,
6132757,Bangladesh,"Kumarkhali,Kushtia",2012,2013,All Nbs,Benefit Cost Ratio,,,,,,,1.3,1.4,1.3,,,,,,,
6132757,Bangladesh,"Kumarkhali,Kushtia",2012,2013,All Nbs,Benefit Cost Ratio,,,,,,,1.4,1.4,1.4,,,,,,,
6132757,Bangladesh,"Kumarkhali,Kushtia",2012,2013,All Nbs,Benefit Cost Ratio,,,,,,,1.3,1.4,1.3,,,,,,,
6132757,Bangladesh,"BRRI, Gazipur",2012,2013,All Nbs,Cost,USD/ha,81.9,77.9,118.3,144.6,27.3,942,918,77114.6,75149.9,94214.8,91814.4,1208.7,1177.9,3453.1,3365.2
6132757,Bangladesh,"BRRI, Gazipur",2012,2013,All Nbs,Cost,USD/ha,81.9,77.9,118.3,144.6,27.3,920,918,75313.6,75149.9,92014.4,91814.4,1180.5,1177.9,3372.5,3365.2
6132757,Bangladesh,"BRRI, Gazipur",2012,2013,All Nbs,Cost,USD/ha,81.9,77.9,118.3,144.6,27.3,920,918,75313.6,75149.9,92014.4,91814.4,1180.5,1177.9,3372.5,3365.2
6132757,Bangladesh,"Kumarkhali,Kushtia",2012,2013,All Nbs,Cost,USD/ha,81.9,77.9,118.3,144.6,27.3,962,928,78751.9,75968.5,96215.1,92814.6,1234.4,1190.7,3526.5,3401.8
6132757,Bangladesh,"Kumarkhali,Kushtia",2012,2013,All Nbs,Cost,USD/ha,81.9,77.9,118.3,144.6,27.3,941,928,77032.8,75968.5,94114.8,92814.6,1207.4,1190.7,3449.5,3401.8
6132757,Bangladesh,"Kumarkhali,Kushtia",2012,2013,All Nbs,Cost,USD/ha,81.9,77.9,118.3,144.6,27.3,967,928,79161.2,75968.5,96715.2,92814.6,1240.8,1190.7,3544.8,3401.8
6132757,Bangladesh,"BRRI, Gazipur",2012,2013,All Nbs,Benefit Cost Ratio,USD/ha,81.9,77.9,118.3,144.6,27.3,1.4,1.5,118.2,126.3,144.4,154.3,1.9,2,5.3,5.7
6132757,Bangladesh,"BRRI, Gazipur",2012,2013,All Nbs,Benefit Cost Ratio,USD/ha,81.9,77.9,118.3,144.6,27.3,1.6,1.5,129.7,126.3,158.5,154.3,2,2,5.8,5.7
6132757,Bangladesh,"BRRI, Gazipur",2012,2013,All Nbs,Benefit Cost Ratio,USD/ha,81.9,77.9,118.3,144.6,27.3,1.6,1.5,133.6,126.3,163.3,154.3,2.1,2,6,5.7
6132757,Bangladesh,"Kumarkhali,Kushtia",2012,2013,All Nbs,Benefit Cost Ratio,USD/ha,81.9,77.9,118.3,144.6,27.3,1.3,1.4,107,111.3,130.7,136,1.7,1.7,4.8,5
6132757,Bangladesh,"Kumarkhali,Kushtia",2012,2013,All Nbs,Benefit Cost Ratio,USD/ha,81.9,77.9,118.3,144.6,27.3,1.4,1.4,116.2,111.3,142,136,1.8,1.7,5.2,5
6132757,Bangladesh,"Kumarkhali,Kushtia",2012,2013,All Nbs,Benefit Cost Ratio,USD/ha,81.9,77.9,118.3,144.6,27.3,1.3,1.4,105,111.3,128.3,136,1.6,1.7,4.7,5
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,Reduced Tillage,Gross Revenue,USD/ha,78.1,77.9,127.2,144.6,27.3,1213,1149,94739.2,89740.6,107641.8,101962.4,1381,1308.1,3945.3,3737.1
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,Reduced Tillage,Gross Revenue,USD/ha,78.1,77.9,127.2,144.6,27.3,1139,1122,88959.6,87631.8,101075,99566.4,1296.7,1277.4,3704.6,3649.3
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,Reduced Tillage,Benefit Cost Ratio,,,,,,,1.7,1.7,1.7,,,,,,,
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,Reduced Tillage,Benefit Cost Ratio,,,,,,,1.6,1.6,1.6,,,,,,,
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,Reduced Tillage,Cost,USD/ha,78.1,77.9,127.2,144.6,27.3,696,713,54359.9,55687.6,61763.1,63271.7,792.4,811.7,2263.7,2319
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,Reduced Tillage,Cost,USD/ha,78.1,77.9,127.2,144.6,27.3,699,716,54594.2,55921.9,62029.3,63537.9,795.8,815.1,2273.5,2328.8
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,Reduced Tillage,Benefit Cost Ratio,USD/ha,78.1,77.9,127.2,144.6,27.3,1.7,1.6,136.1,125.9,154.7,143,2,1.8,5.7,5.2
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,Reduced Tillage,Benefit Cost Ratio,USD/ha,78.1,77.9,127.2,144.6,27.3,1.6,1.6,127.3,122.4,144.6,139.1,1.9,1.8,5.3,5.1
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,Reduced Irrigation,Gross Revenue,USD/ha,78.1,77.9,127.2,144.6,27.3,1125,1149,87866.1,89740.6,99832.6,101962.4,1280.8,1308.1,3659.1,3737.1
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,Reduced Irrigation,Gross Revenue,USD/ha,78.1,77.9,127.2,144.6,27.3,1213,1149,94739.2,89740.6,107641.8,101962.4,1381,1308.1,3945.3,3737.1
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,Reduced Irrigation,Gross Revenue,USD/ha,78.1,77.9,127.2,144.6,27.3,1210,1149,94504.9,89740.6,107375.5,101962.4,1377.5,1308.1,3935.5,3737.1
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,Reduced Irrigation,Gross Revenue,USD/ha,78.1,77.9,127.2,144.6,27.3,1164,1122,90912.2,87631.8,103293.5,99566.4,1325.2,1277.4,3785.9,3649.3
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,Reduced Irrigation,Gross Revenue,USD/ha,78.1,77.9,127.2,144.6,27.3,1139,1122,88959.6,87631.8,101075,99566.4,1296.7,1277.4,3704.6,3649.3
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,Reduced Irrigation,Gross Revenue,USD/ha,78.1,77.9,127.2,144.6,27.3,1071,1122,83648.6,87631.8,95040.7,99566.4,1219.3,1277.4,3483.4,3649.3
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,Reduced Irrigation,Profit,USD/ha,78.1,77.9,127.2,144.6,27.3,415,436,32412.8,34053,36827.1,38690.7,472.5,496.4,1349.8,1418.1
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,Reduced Irrigation,Profit,USD/ha,78.1,77.9,127.2,144.6,27.3,517,436,40379.4,34053,45878.6,38690.7,588.6,496.4,1681.5,1418.1
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,Reduced Irrigation,Profit,USD/ha,78.1,77.9,127.2,144.6,27.3,510,436,39832.6,34053,45257.5,38690.7,580.6,496.4,1658.8,1418.1
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,Reduced Irrigation,Profit,USD/ha,78.1,77.9,127.2,144.6,27.3,450,406,35146.5,31709.9,39933.1,36028.5,512.3,462.2,1463.6,1320.5
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,Reduced Irrigation,Profit,USD/ha,78.1,77.9,127.2,144.6,27.3,440,406,34365.4,31709.9,39045.7,36028.5,500.9,462.2,1431.1,1320.5
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,Reduced Irrigation,Profit,USD/ha,78.1,77.9,127.2,144.6,27.3,389,406,30382.2,31709.9,34519.9,36028.5,442.9,462.2,1265.2,1320.5
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,Reduced Irrigation,Benefit Cost Ratio,,,,,,,1.6,1.7,1.6,,,,,,,
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,Reduced Irrigation,Benefit Cost Ratio,,,,,,,1.7,1.7,1.7,,,,,,,
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,Reduced Irrigation,Benefit Cost Ratio,,,,,,,1.7,1.7,1.7,,,,,,,
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,Reduced Irrigation,Benefit Cost Ratio,,,,,,,1.6,1.6,1.6,,,,,,,
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,Reduced Irrigation,Benefit Cost Ratio,,,,,,,1.6,1.6,1.6,,,,,,,
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,Reduced Irrigation,Benefit Cost Ratio,,,,,,,1.6,1.6,1.6,,,,,,,
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,Reduced Irrigation,Cost,USD/ha,78.1,77.9,127.2,144.6,27.3,710,713,55453.3,55687.6,63005.5,63271.7,808.3,811.7,2309.3,2319
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,Reduced Irrigation,Cost,USD/ha,78.1,77.9,127.2,144.6,27.3,696,713,54359.9,55687.6,61763.1,63271.7,792.4,811.7,2263.7,2319
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,Reduced Irrigation,Cost,USD/ha,78.1,77.9,127.2,144.6,27.3,700,713,54672.3,55687.6,62118.1,63271.7,796.9,811.7,2276.7,2319
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,Reduced Irrigation,Cost,USD/ha,78.1,77.9,127.2,144.6,27.3,714,716,55765.7,55921.9,63360.4,63537.9,812.9,815.1,2322.3,2328.8
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,Reduced Irrigation,Cost,USD/ha,78.1,77.9,127.2,144.6,27.3,699,716,54594.2,55921.9,62029.3,63537.9,795.8,815.1,2273.5,2328.8
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,Reduced Irrigation,Cost,USD/ha,78.1,77.9,127.2,144.6,27.3,682,716,53266.4,55921.9,60520.8,63537.9,776.4,815.1,2218.2,2328.8
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,Reduced Irrigation,Benefit Cost Ratio,USD/ha,78.1,77.9,127.2,144.6,27.3,1.6,1.6,123.8,125.9,140.6,143,1.8,1.8,5.2,5.2
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,Reduced Irrigation,Benefit Cost Ratio,USD/ha,78.1,77.9,127.2,144.6,27.3,1.7,1.6,136.1,125.9,154.7,143,2,1.8,5.7,5.2
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,Reduced Irrigation,Benefit Cost Ratio,USD/ha,78.1,77.9,127.2,144.6,27.3,1.7,1.6,135,125.9,153.4,143,2,1.8,5.6,5.2
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,Reduced Irrigation,Benefit Cost Ratio,USD/ha,78.1,77.9,127.2,144.6,27.3,1.6,1.6,127.3,122.4,144.7,139.1,1.9,1.8,5.3,5.1
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,Reduced Irrigation,Benefit Cost Ratio,USD/ha,78.1,77.9,127.2,144.6,27.3,1.6,1.6,127.3,122.4,144.6,139.1,1.9,1.8,5.3,5.1
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,Reduced Irrigation,Benefit Cost Ratio,USD/ha,78.1,77.9,127.2,144.6,27.3,1.6,1.6,122.7,122.4,139.4,139.1,1.8,1.8,5.1,5.1
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,All Nbs,Gross Revenue,USD/ha,78.1,77.9,127.2,144.6,27.3,1125,1149,87866.1,89740.6,99832.6,101962.4,1280.8,1308.1,3659.1,3737.1
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,All Nbs,Gross Revenue,USD/ha,78.1,77.9,127.2,144.6,27.3,1213,1149,94739.2,89740.6,107641.8,101962.4,1381,1308.1,3945.3,3737.1
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,All Nbs,Gross Revenue,USD/ha,78.1,77.9,127.2,144.6,27.3,1210,1149,94504.9,89740.6,107375.5,101962.4,1377.5,1308.1,3935.5,3737.1
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,All Nbs,Gross Revenue,USD/ha,78.1,77.9,127.2,144.6,27.3,1164,1122,90912.2,87631.8,103293.5,99566.4,1325.2,1277.4,3785.9,3649.3
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,All Nbs,Gross Revenue,USD/ha,78.1,77.9,127.2,144.6,27.3,1139,1122,88959.6,87631.8,101075,99566.4,1296.7,1277.4,3704.6,3649.3
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,All Nbs,Gross Revenue,USD/ha,78.1,77.9,127.2,144.6,27.3,1071,1122,83648.6,87631.8,95040.7,99566.4,1219.3,1277.4,3483.4,3649.3
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,All Nbs,Profit,USD/ha,78.1,77.9,127.2,144.6,27.3,415,436,32412.8,34053,36827.1,38690.7,472.5,496.4,1349.8,1418.1
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,All Nbs,Profit,USD/ha,78.1,77.9,127.2,144.6,27.3,517,436,40379.4,34053,45878.6,38690.7,588.6,496.4,1681.5,1418.1
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,All Nbs,Profit,USD/ha,78.1,77.9,127.2,144.6,27.3,510,436,39832.6,34053,45257.5,38690.7,580.6,496.4,1658.8,1418.1
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,All Nbs,Profit,USD/ha,78.1,77.9,127.2,144.6,27.3,450,406,35146.5,31709.9,39933.1,36028.5,512.3,462.2,1463.6,1320.5
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,All Nbs,Profit,USD/ha,78.1,77.9,127.2,144.6,27.3,440,406,34365.4,31709.9,39045.7,36028.5,500.9,462.2,1431.1,1320.5
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,All Nbs,Profit,USD/ha,78.1,77.9,127.2,144.6,27.3,389,406,30382.2,31709.9,34519.9,36028.5,442.9,462.2,1265.2,1320.5
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,All Nbs,Benefit Cost Ratio,,,,,,,1.6,1.7,1.6,,,,,,,
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,All Nbs,Benefit Cost Ratio,,,,,,,1.7,1.7,1.7,,,,,,,
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,All Nbs,Benefit Cost Ratio,,,,,,,1.7,1.7,1.7,,,,,,,
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,All Nbs,Benefit Cost Ratio,,,,,,,1.6,1.6,1.6,,,,,,,
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,All Nbs,Benefit Cost Ratio,,,,,,,1.6,1.6,1.6,,,,,,,
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,All Nbs,Benefit Cost Ratio,,,,,,,1.6,1.6,1.6,,,,,,,
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,All Nbs,Cost,USD/ha,78.1,77.9,127.2,144.6,27.3,710,713,55453.3,55687.6,63005.5,63271.7,808.3,811.7,2309.3,2319
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,All Nbs,Cost,USD/ha,78.1,77.9,127.2,144.6,27.3,696,713,54359.9,55687.6,61763.1,63271.7,792.4,811.7,2263.7,2319
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,All Nbs,Cost,USD/ha,78.1,77.9,127.2,144.6,27.3,700,713,54672.3,55687.6,62118.1,63271.7,796.9,811.7,2276.7,2319
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,All Nbs,Cost,USD/ha,78.1,77.9,127.2,144.6,27.3,714,716,55765.7,55921.9,63360.4,63537.9,812.9,815.1,2322.3,2328.8
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,All Nbs,Cost,USD/ha,78.1,77.9,127.2,144.6,27.3,699,716,54594.2,55921.9,62029.3,63537.9,795.8,815.1,2273.5,2328.8
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,All Nbs,Cost,USD/ha,78.1,77.9,127.2,144.6,27.3,682,716,53266.4,55921.9,60520.8,63537.9,776.4,815.1,2218.2,2328.8
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,All Nbs,Benefit Cost Ratio,USD/ha,78.1,77.9,127.2,144.6,27.3,1.6,1.6,123.8,125.9,140.6,143,1.8,1.8,5.2,5.2
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,All Nbs,Benefit Cost Ratio,USD/ha,78.1,77.9,127.2,144.6,27.3,1.7,1.6,136.1,125.9,154.7,143,2,1.8,5.7,5.2
6132757,Bangladesh,"BRRI, Gazipur",2013,2013,All Nbs,Benefit Cost Ratio,USD/ha,78.1,77.9,127.2,144.6,27.3,1.7,1.6,135,125.9,153.4,143,2,1.8,5.6,5.2
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,All Nbs,Benefit Cost Ratio,USD/ha,78.1,77.9,127.2,144.6,27.3,1.6,1.6,127.3,122.4,144.7,139.1,1.9,1.8,5.3,5.1
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,All Nbs,Benefit Cost Ratio,USD/ha,78.1,77.9,127.2,144.6,27.3,1.6,1.6,127.3,122.4,144.6,139.1,1.9,1.8,5.3,5.1
6132757,Bangladesh,"Kumarkhali,Kushtia",2013,2013,All Nbs,Benefit Cost Ratio,USD/ha,78.1,77.9,127.2,144.6,27.3,1.6,1.6,122.7,122.4,139.4,139.1,1.8,1.8,5.1,5.1
6136388,Bangladesh,"Bashghata, Sadar Upazila",2014,2014,Reduced Tillage,Gross Revenue,USD/ha,77.6,77.9,136.1,144.6,27.3,1185,1209,92005.1,93868.5,97704.1,99682.9,1253.5,1278.9,3581,3653.6
6136388,Bangladesh,"Bashghata, Sadar Upazila",2014,2014,Reduced Tillage,Gross Revenue,USD/ha,77.6,77.9,136.1,144.6,27.3,1154,1209,89598.2,93868.5,95148.1,99682.9,1220.7,1278.9,3487.4,3653.6
6136388,Bangladesh,"Bashghata, Sadar Upazila",2014,2014,Reduced Tillage,Gross Revenue,USD/ha,77.6,77.9,136.1,144.6,27.3,1333,1329,103496,103185.4,109906.8,109577,1410,1405.8,4028.3,4016.2
