PrName,Out.SubInd,N.Obs,N.Studies,vote_mean,variable,value,direction
Reduced Fert+Organic Fert+Residue/Mulch,Gross Profit,1,1,0,posT_negC,0,positive
Biochar+Organic Fert,Variable Cost,20,1,1.65,posT_negC,0,positive
Biochar+Organic Fert,Gross Revenue,20,1,2,posT_negC,0,positive
Biochar+Organic Fert,Net Profit,20,1,2,posT_negC,0,positive
Organic Fert+Reduced Tillage+Residue/Mulch,Gross Profit,2,2,1,posT_negC,0,positive
Intercropping+Organic Fert+Reduced Tillage+Residue/Mulch,Gross Profit,2,1,1.5,posT_negC,0,positive
Organic Fert+Reduced Tillage+Residue/Mulch+Rotation,Gross Profit,2,1,1.5,posT_negC,0,positive
Intercropping+Organic Fert,Gross Profit,2,1,2,posT_negC,0,positive
Organic Fert+Rotation,Gross Profit,2,1,2,posT_negC,0,positive
Biochar,Benefit Cost Ratio (GPVC),83,10,0.109543010752688,posT_negC,4,positive
Cover Crops,Internal Rate of Return,5,1,1.001,posT_negC,5,positive
Cover Crops,Net Present Value,5,1,1.001,posT_negC,5,positive
Controlled Release Fert+Reduced Tillage,Variable Cost,2,1,-0.5,posT_negC,0,positive
Intercropping,Total Cost,3,1,0.666666666666667,posT_negC,0,positive
Rotation,Total Cost,4,1,0.75,posT_negC,0,positive
"",Total Cost,6,1,0,posT_negC,0,positive
Controlled Release Fert,Total Cost,4,1,-0.5,posT_negC,0,positive
Controlled Release Fert+Reduced Fert,Total Cost,2,1,-1,posT_negC,0,positive
Biochar+Organic Fert,Total Cost,20,1,1.65,posT_negC,0,positive
Organic Fert+Residue/Mulch,Gross Profit,1,1,1,posT_negC,0,positive
Controlled Release Fert+Reduced Fert,Gross Profit,2,1,0,posT_negC,0,positive
Biochar+Organic Fert,Gross Profit,20,1,2,posT_negC,0,positive
Reduced Erosion+Reduced Tillage,Benefit Cost Ratio (GPVC),6,1,1.66683333333333,posT_negC,1,positive
Intercropping+Rotation,Benefit Cost Ratio (GPVC),8,4,1.01176470588235,posT_negC,0,positive
Intercropping,Benefit Cost Ratio (GPVC),94,9,0.972643010752688,posT_negC,0,positive
Agroforestry+Controlled Grazing+Reduced Erosion+Intercropping,Benefit Cost Ratio (GPVC),2,1,-0.5,posT_negC,0,positive
Agroforestry+Reduced Irrigation,Benefit Cost Ratio (GPVC),4,1,2,posT_negC,0,positive
Controlled Release Fert+Reduced Tillage,Benefit Cost Ratio (GPVC),2,1,-0.5,posT_negC,0,positive
Biochar+Reduced Fert,Benefit Cost Ratio (GPVC),19,3,-0.305888888888889,posT_negC,0,positive
Agroforestry+Organic Fert,Benefit Cost Ratio (GPVC),1,1,1.001,posT_negC,1,positive
Agroforestry+Reduced Fert,Benefit Cost Ratio (GPVC),3,2,1.1875,posT_negC,0,positive
"",Benefit Cost Ratio (GPVC),9,2,-0.416666666666667,posT_negC,0,positive
Reduced Fert+Reduced Tillage,Benefit Cost Ratio (GPVC),38,2,0.861111111111111,posT_negC,0,positive
Intercropping+Reduced Tillage,Benefit Cost Ratio (GPVC),6,2,-0.375,posT_negC,0,positive
Agroforestry+Intercropping+Reduced Tillage,Benefit Cost Ratio (GPVC),2,1,0,posT_negC,0,positive
Reduced Fert+Intercropping+Reduced Tillage,Benefit Cost Ratio (GPVC),2,1,-0.5,posT_negC,0,positive
Agroforestry+Reduced Fert+Intercropping+Reduced Tillage,Benefit Cost Ratio (GPVC),2,1,1,posT_negC,0,positive
Agroforestry+Reduced Tillage,Benefit Cost Ratio (GPVC),2,1,0,posT_negC,0,positive
Agroforestry+Reduced Fert+Reduced Tillage,Benefit Cost Ratio (GPVC),2,1,1.5,posT_negC,0,positive
Cover Crops+Reduced Fert+Reduced Tillage,Benefit Cost Ratio (GPVC),2,1,1,posT_negC,0,positive
Cover Crops+Reduced Fert+Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (GPVC),1,1,1,posT_negC,0,positive
Cover Crops+Reduced Tillage,Benefit Cost Ratio (GPVC),1,1,0,posT_negC,0,positive
Intercropping+Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (GPVC),4,1,-0.75,posT_negC,0,positive
Reduced Tillage+Residue/Mulch+Rotation,Benefit Cost Ratio (GPVC),4,1,0.75,posT_negC,0,positive
Reduced Fert+Intercropping,Benefit Cost Ratio (GPVC),2,1,-0.5,posT_negC,0,positive
Reduced Erosion+Reduced Fert,Benefit Cost Ratio (GPVC),3,1,0.333333333333333,posT_negC,0,positive
Organic Fert+Reduced Tillage,Benefit Cost Ratio (GPVC),7,2,0.785714285714286,posT_negC,0,positive
Organic Fert+Residue/Mulch,Benefit Cost Ratio (GPVC),1,1,0,posT_negC,0,positive
Organic Fert+Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (GPVC),1,1,0,posT_negC,0,positive
Controlled Release Fert,Benefit Cost Ratio (GPVC),4,1,1,posT_negC,0,positive
Controlled Release Fert+Reduced Fert,Benefit Cost Ratio (GPVC),2,1,-0.5,posT_negC,0,positive
Biochar+Organic Fert,Benefit Cost Ratio (GPVC),20,1,0.1,posT_negC,0,positive
Agroforestry,Benefit Cost Ratio (NPTC),12,3,-0.416666666666667,posT_negC,0,positive
Cover Crops+Residue/Mulch,Benefit Cost Ratio (NPTC),9,2,0.5,posT_negC,0,positive
Cover Crops,Benefit Cost Ratio (NPTC),5,2,-0.25,posT_negC,0,positive
Reduced Tillage+Residue/Mulch+Rotation,Benefit Cost Ratio (NPTC),4,1,2,posT_negC,0,positive
Rotation,Benefit Cost Ratio (NPTC),4,1,-0.25,posT_negC,0,positive
Biochar+Reduced Fert,Benefit Cost Ratio (NPTC),18,2,0.333333333333333,posT_negC,0,positive
"",Benefit Cost Ratio (NPTC),6,1,0.5,posT_negC,0,positive
Biochar,Benefit Cost Ratio (NPTC),45,4,0.246527777777778,posT_negC,0,positive
Organic Fert,Benefit Cost Ratio (NPTC),18,3,1.49,posT_negC,0,positive
Organic Fert+Residue/Mulch,Benefit Cost Ratio (NPTC),1,1,0,posT_negC,0,positive
Organic Fert+Reduced Tillage,Benefit Cost Ratio (NPTC),1,1,1,posT_negC,0,positive
Organic Fert+Reduced Tillage+Residue/Mulch,Benefit Cost Ratio (NPTC),1,1,2,posT_negC,0,positive
Controlled Release Fert,Benefit Cost Ratio (NPTC),4,1,0.25,posT_negC,0,positive
Controlled Release Fert+Reduced Fert,Benefit Cost Ratio (NPTC),2,1,1,posT_negC,0,positive
Biochar+Organic Fert,Benefit Cost Ratio (NPTC),20,1,0.2,posT_negC,0,positive
All Nbs,Variable Cost,1410,133,0.476912062520873,posT_negC,6,positive
All Nbs,Gross Profit,1974,155,0.447908240787271,posT_negC,80,positive
All Nbs,Gross Revenue,1442,138,0.532112617288316,posT_negC,0,positive
All Nbs,Total Cost,332,28,0.185903382928357,posT_negC,0,positive
All Nbs,Net Profit,332,28,0.486193212387627,posT_negC,2,positive
All Nbs,Net Profit (Unconfirmed),58,10,0.82061149825784,posT_negC,7,positive
All Nbs,Returns to Labour,99,1,1.18181818181818,posT_negC,0,positive
All Nbs,Labour Cost per Asset,19,2,1.5,posT_negC,0,positive
All Nbs,Benefit Cost Ratio (Unspecified),60,10,-0.0482384823848238,posT_negC,0,positive
All Nbs,Benefit Cost Ratio (GPVC),1494,131,0.448331904019477,posT_negC,33,positive
All Nbs,Benefit Cost Ratio (NPTC),371,28,0.464725543763514,posT_negC,2,positive
All Nbs,Marginal Rate of Return,24,4,0.415730769230769,posT_negC,7,positive
All Nbs,Total Cost (Unconfirmed),88,12,0.398015873015873,posT_negC,0,positive
All Nbs,Present Value of Benefit,4,2,2,posT_negC,0,positive
All Nbs,Present Value of Cost,4,2,0.2,posT_negC,0,positive
All Nbs,Net Present Value,77,7,0.916485303617571,posT_negC,11,positive
All Nbs,Return on Investment,4,2,1.57142857142857,posT_negC,0,positive
All Nbs,Internal Rate of Return,14,2,1.06442063492063,posT_negC,5,positive
All Nbs,Payback Period,9,1,2,posT_negC,0,positive
All Nbs,Fixed Cost,4,1,0,posT_negC,0,positive
All Nbs,Return to Labour,8,1,-0.12525,posT_negC,0,positive
Improved Livestock Diet,Variable Cost,1,1,2,positive_strong,1,positive
Improved Livestock Diet,Gross Profit,1,1,2,positive_strong,1,positive
Reduced Tillage,Variable Cost,180,41,-0.463522012578616,positive_strong,0,positive
Reduced Erosion+Reduced Tillage,Variable Cost,6,1,-1,positive_strong,0,positive
Reduced Tillage,Gross Revenue,180,38,-0.0495379072681704,positive_strong,4,positive
Reduced Erosion+Reduced Tillage,Gross Revenue,6,1,0.5,positive_strong,1,positive
Reduced Tillage,Gross Profit,241,45,0.455504542140566,positive_strong,35,positive
Reduced Erosion+Reduced Tillage,Gross Profit,6,1,1.16683333333333,positive_strong,2,positive
Biochar,Gross Revenue,79,9,0.420386904761905,positive_strong,9,positive
Biochar,Gross Profit,91,10,0.368279569892473,positive_strong,7,positive
Biochar,Total Cost,45,4,0.25,positive_strong,0,positive
Agroforestry,Gross Revenue,29,7,0.11969696969697,positive_strong,7,positive
Intercropping+Residue/Mulch,Gross Profit,3,1,1,positive_strong,0,positive
Reduced Erosion+Reduced Tillage+Residue/Mulch,Gross Profit,3,1,1,positive_strong,0,positive
Reduced Erosion+Intercropping+Reduced Tillage+Residue/Mulch,Gross Profit,3,1,1,positive_strong,0,positive
Reduced Tillage+Residue/Mulch,Gross Revenue,56,16,0.175925925925926,positive_strong,1,positive
Reduced Irrigation+Reduced Tillage,Gross Revenue,55,10,0.0794871794871795,positive_strong,2,positive
Reduced Irrigation+Reduced Tillage+Residue/Mulch,Gross Revenue,15,3,0.222727272727273,positive_strong,0,positive
Reduced Tillage+Residue/Mulch,Gross Profit,105,24,0.46347123015873,positive_strong,16,positive
Reduced Irrigation+Reduced Tillage,Gross Profit,67,14,0.379709150326797,positive_strong,13,positive
Reduced Irrigation+Reduced Tillage+Residue/Mulch,Gross Profit,19,5,0.458823529411765,positive_strong,8,positive
Reduced Tillage+Residue/Mulch,Variable Cost,63,20,-0.322380597014925,positive_strong,0,positive
Reduced Irrigation+Reduced Tillage,Variable Cost,59,12,-0.523333333333333,positive_strong,2,positive
Reduced Irrigation+Reduced Tillage+Residue/Mulch,Variable Cost,17,4,-0.860714285714286,positive_strong,1,positive
Residue/Mulch,Gross Revenue,161,30,0.493700072621641,positive_strong,19,positive
Residue/Mulch,Gross Profit,260,38,0.410899405279954,positive_strong,64,positive
Intercropping,Gross Revenue,105,12,0.845350241545894,positive_strong,41,positive
Intercropping,Net Profit,3,1,1.66666666666667,positive_strong,2,positive
Intercropping+Rotation,Gross Revenue,7,3,1.5,positive_strong,6,positive
Rotation,Gross Revenue,21,9,1.00572519083969,positive_strong,8,positive
Intercropping+Rotation,Gross Profit,9,4,0.970588235294118,positive_strong,7,positive
Rotation,Gross Profit,52,16,0.564633946830266,positive_strong,11,positive
Intercropping,Gross Profit,186,13,0.473471732026144,positive_strong,87,positive
Reduced Irrigation,Gross Revenue,91,15,0.28562091503268,positive_strong,7,positive
Reduced Irrigation,Gross Profit,55,14,0.341489361702128,positive_strong,11,positive
Agroforestry+Controlled Grazing+Reduced Erosion+Intercropping,Gross Revenue,2,1,0.5,positive_strong,0,positive
Agroforestry+Controlled Grazing+Reduced Erosion+Intercropping,Variable Cost,2,1,1,positive_strong,1,positive
Agroforestry+Controlled Grazing+Reduced Erosion+Intercropping,Gross Profit,2,1,0.5,positive_strong,0,positive
Agroforestry,Net Profit,12,3,0.142833333333333,positive_strong,1,positive
Agroforestry+Reduced Irrigation,Gross Revenue,4,1,0.5,positive_strong,2,positive
Agroforestry+Reduced Irrigation,Gross Profit,4,1,1,positive_strong,2,positive
Agroforestry+Reduced Irrigation,Variable Cost,8,1,0,positive_strong,4,positive
Reduced Irrigation,Total Cost,40,3,0,positive_strong,0,positive
Reduced Irrigation,Net Profit,40,3,0.683333333333333,positive_strong,13,positive
Residue/Mulch,Variable Cost,171,32,0.306414330218069,positive_strong,3,positive
Reduced Fert,Gross Revenue,273,31,-0.116464998632759,positive_strong,28,positive
Controlled Release Fert+Reduced Tillage,Gross Revenue,6,1,-0.833333333333333,positive_strong,0,positive
Reduced Fert+Reduced Tillage,Gross Profit,66,4,-0.517361111111111,positive_strong,24,positive
Reduced Fert,Gross Profit,291,35,-0.247160139060025,positive_strong,31,positive
Controlled Release Fert,Gross Profit,8,2,-0.5,positive_strong,0,positive
Controlled Release Fert+Reduced Tillage,Gross Profit,2,1,0,positive_strong,0,positive
IPM,Net Profit (Unconfirmed),4,2,0.0416666666666667,positive_strong,0,positive
Rotation,Returns to Labour,54,1,1.68518518518519,positive_strong,40,positive
Reduced Fert,Returns to Labour,18,1,-0.666666666666667,positive_strong,0,positive
Cover Crops+Intercropping,Returns to Labour,27,1,1.40740740740741,positive_strong,12,positive
Intercropping,Variable Cost,94,9,0.832078853046595,positive_strong,12,positive
Reduced Fert,Variable Cost,227,31,-0.0672955974842767,positive_strong,24,positive
Intercropping+Reduced Tillage,Gross Revenue,8,3,0.7,positive_strong,3,positive
Intercropping+Reduced Tillage,Labour Cost per Asset,1,1,1,positive_strong,0,positive
Rotation,Benefit Cost Ratio (Unspecified),5,2,0.25,positive_strong,0,positive
Reduced Erosion,Net Profit (Unconfirmed),16,1,1,positive_strong,2,positive
Reduced Erosion,Benefit Cost Ratio (Unspecified),10,1,0.9,positive_strong,1,positive
Reduced Erosion+Organic Fert,Gross Revenue,1,1,0,positive_strong,0,positive
Cover Crops+Reduced Erosion+Intercropping+Rotation,Gross Revenue,1,1,2,positive_strong,1,positive
Reduced Erosion+Organic Fert,Gross Profit,1,1,0,positive_strong,0,positive
Cover Crops+Reduced Erosion+Intercropping+Rotation,Gross Profit,1,1,1,positive_strong,0,positive
Reduced Erosion+Organic Fert,Variable Cost,1,1,1,positive_strong,0,positive
Cover Crops+Reduced Erosion+Intercropping+Rotation,Variable Cost,1,1,2,positive_strong,1,positive
Reduced Erosion+Organic Fert,Benefit Cost Ratio (GPVC),2,1,0.5,positive_strong,1,positive
Cover Crops+Reduced Erosion+Intercropping+Rotation,Benefit Cost Ratio (GPVC),2,1,-0.5,positive_strong,0,positive
Reduced Tillage,Net Profit,46,8,0.269,positive_strong,4,positive
Reduced Tillage,Benefit Cost Ratio (NPTC),56,7,0.253,positive_strong,14,positive
Organic Fert,Variable Cost,90,13,1.14206349206349,positive_strong,28,positive
Reduced Fert+Organic Fert,Variable Cost,36,9,0.105882352941176,positive_strong,2,positive
Reduced Erosion,Variable Cost,11,3,0.416666666666667,positive_strong,4,positive
Organic Fert,Gross Revenue,95,15,1.25260416666667,positive_strong,58,positive
Reduced Fert+Organic Fert,Gross Revenue,41,8,0.398387096774194,positive_strong,3,positive
Reduced Erosion,Gross Revenue,11,3,0.916666666666667,positive_strong,0,positive
Organic Fert,Gross Profit,126,18,1.07762626262626,positive_strong,65,positive
Reduced Fert+Organic Fert,Gross Profit,52,9,0.192197452229299,positive_strong,6,positive
Reduced Erosion,Gross Profit,11,3,0.500375,positive_strong,0,positive
Organic Fert,Benefit Cost Ratio (GPVC),92,13,0.274284271284271,positive_strong,17,positive
Reduced Fert+Organic Fert,Benefit Cost Ratio (GPVC),40,9,0.632243697478992,positive_strong,11,positive
Reduced Erosion,Benefit Cost Ratio (GPVC),17,3,0.0625,positive_strong,2,positive
Intercropping,Marginal Rate of Return,8,2,-0.857142857142857,positive_strong,4,positive
Reduced Irrigation,Total Cost (Unconfirmed),10,2,0,positive_strong,0,positive
Reduced Irrigation,Net Profit (Unconfirmed),16,2,0.583583333333333,positive_strong,2,positive
Reduced Irrigation,Benefit Cost Ratio (NPTC),44,4,0.284615384615385,positive_strong,4,positive
Intercropping,Labour Cost per Asset,18,1,2,positive_strong,18,positive
Reduced Tillage,Marginal Rate of Return,1,1,1.001,positive_strong,0,positive
Agroforestry,Gross Profit,24,6,-0.325757575757576,positive_strong,8,positive
Biochar+Reduced Fert,Gross Revenue,7,2,0.5,positive_strong,0,positive
Biochar+Reduced Fert,Gross Profit,19,3,0.583333333333333,positive_strong,0,positive
IPM,Gross Profit,5,2,-0.416666666666667,positive_strong,1,positive
Cover Crops+IPM+Residue/Mulch,Gross Profit,1,1,-1,positive_strong,0,positive
IPM,Gross Revenue,6,3,0.0476190476190476,positive_strong,0,positive
Cover Crops+IPM+Residue/Mulch,Gross Revenue,1,1,-1,positive_strong,0,positive
IPM,Variable Cost,5,2,1.04166666666667,positive_strong,1,positive
Cover Crops+IPM+Residue/Mulch,Variable Cost,1,1,1,positive_strong,0,positive
IPM,Benefit Cost Ratio (GPVC),7,2,-1.083875,positive_strong,0,positive
Cover Crops+IPM+Residue/Mulch,Benefit Cost Ratio (GPVC),2,1,-1,positive_strong,0,positive
Biochar,Variable Cost,91,10,0.770161290322581,positive_strong,29,positive
Agroforestry+Organic Fert,Gross Profit,1,1,-1,positive_strong,0,positive
Agroforestry,Variable Cost,20,5,-0.701754385964912,positive_strong,8,positive
Agroforestry+Organic Fert,Variable Cost,1,1,-1,positive_strong,0,positive
Agroforestry+Reduced Fert,Gross Profit,3,2,-1,positive_strong,0,positive
Agroforestry+Reduced Fert,Variable Cost,3,2,-0.625,positive_strong,0,positive
Cover Crops+Residue/Mulch,Total Cost (Unconfirmed),8,1,0,positive_strong,0,positive
Cover Crops+Residue/Mulch,Gross Revenue,9,2,0.4375,positive_strong,1,positive
Cover Crops+Residue/Mulch,Net Profit,9,2,1.5,positive_strong,8,positive
Reduced Irrigation,Variable Cost,51,13,0.134090909090909,positive_strong,2,positive
Reduced Irrigation,Benefit Cost Ratio (GPVC),68,13,0.101136363636364,positive_strong,8,positive
Residue/Mulch,Benefit Cost Ratio (GPVC),168,31,0.19210980963481,positive_strong,27,positive
"",Gross Profit,12,3,0.500333333333333,positive_strong,0,positive
"",Variable Cost,9,2,-0.666666666666667,positive_strong,0,positive
"",Gross Revenue,9,2,0.25,positive_strong,0,positive
Reduced Fert+Residue/Mulch,Gross Profit,53,4,-0.245025793650794,positive_strong,9,positive
Reduced Fert+Reduced Tillage+Residue/Mulch,Gross Profit,18,1,0.333444444444444,positive_strong,5,positive
Residue/Mulch,Present Value of Benefit,2,1,2,positive_strong,2,positive
Residue/Mulch,Present Value of Cost,2,1,0,positive_strong,0,positive
Residue/Mulch,Net Present Value,2,1,2,positive_strong,2,positive
Residue/Mulch,Return on Investment,2,1,2,positive_strong,2,positive
Reduced Tillage,Total Cost,42,7,-0.156,positive_strong,1,positive
Agroforestry,Total Cost,12,3,0.80952380952381,positive_strong,5,positive
Residue/Mulch,Total Cost,10,5,0.444444444444444,positive_strong,0,positive
Cover Crops+Residue/Mulch,Total Cost,9,2,0,positive_strong,0,positive
Cover Crops,Total Cost,9,3,0.313380281690141,positive_strong,3,positive
Cover Crops,Gross Revenue,33,7,0.705585980284775,positive_strong,14,positive
Residue/Mulch,Net Profit,12,5,0.605263157894737,positive_strong,3,positive
Cover Crops,Net Profit,5,2,-0.25,positive_strong,0,positive
Reduced Fert+Reduced Irrigation,Variable Cost,9,1,0.333333333333333,positive_strong,0,positive
Reduced Fert+Reduced Irrigation,Gross Profit,9,1,-0.666666666666667,positive_strong,0,positive
Reduced Tillage,Benefit Cost Ratio (GPVC),197,40,0.768575320512821,positive_strong,40,positive
Reduced Fert+Reduced Irrigation,Benefit Cost Ratio (GPVC),18,1,0.611166666666667,positive_strong,8,positive
Reduced Fert,Benefit Cost Ratio (GPVC),227,31,0.433858250522037,positive_strong,65,positive
Rotation,Total Cost (Unconfirmed),2,1,2,positive_strong,2,positive
Reduced Tillage+Residue/Mulch,Total Cost,4,3,-0.363636363636364,positive_strong,0,positive
Reduced Irrigation+Reduced Tillage+Residue/Mulch,Total Cost,2,1,-1,positive_strong,0,positive
Reduced Irrigation+Reduced Tillage,Total Cost,2,1,0,positive_strong,0,positive
Reduced Fert,Benefit Cost Ratio (Unspecified),8,2,-0.227272727272727,positive_strong,0,positive
Organic Fert,Benefit Cost Ratio (Unspecified),6,3,0,positive_strong,0,positive
Residue/Mulch,Benefit Cost Ratio (NPTC),14,4,0.6,positive_strong,6,positive
Organic Fert,Total Cost (Unconfirmed),2,2,1,positive_strong,1,positive
Organic Fert,Net Profit (Unconfirmed),1,1,0,positive_strong,0,positive
Reduced Tillage+Residue/Mulch+Rotation,Total Cost,4,1,0.25,positive_strong,0,positive
Reduced Tillage+Residue/Mulch+Rotation,Gross Revenue,4,1,1.75,positive_strong,3,positive
Reduced Tillage+Residue/Mulch+Rotation,Net Profit,4,1,2,positive_strong,4,positive
Reduced Fert,Total Cost (Unconfirmed),26,2,-0.725,positive_strong,0,positive
Reduced Fert,Net Profit,74,6,-0.683333333333333,positive_strong,0,positive
Reduced Fert,Benefit Cost Ratio (NPTC),94,6,0.465277777777778,positive_strong,14,positive
Rotation,Net Profit,4,1,2,positive_strong,4,positive
Reduced Fert+Organic Fert,Total Cost (Unconfirmed),3,1,0.666666666666667,positive_strong,0,positive
Cover Crops+Reduced Fert,Total Cost (Unconfirmed),1,1,0,positive_strong,0,positive
Reduced Irrigation+Reduced Tillage+Rotation,Gross Profit,2,1,2,positive_strong,2,positive
Reduced Irrigation+Rotation,Gross Profit,4,1,0.5,positive_strong,0,positive
Reduced Fert+Reduced Tillage,Gross Revenue,38,2,0.111111111111111,positive_strong,20,positive
Reduced Fert+Reduced Tillage,Variable Cost,38,2,-0.416666666666667,positive_strong,0,positive
Intercropping+Rotation,Variable Cost,8,4,0.764705882352941,positive_strong,6,positive
Biochar+Reduced Fert,Variable Cost,19,3,-0.527777777777778,positive_strong,2,positive
Biochar+Reduced Fert,Total Cost (Unconfirmed),6,1,-1,positive_strong,0,positive
"",Total Cost (Unconfirmed),6,1,0,positive_strong,0,positive
Biochar,Total Cost (Unconfirmed),9,1,0,positive_strong,0,positive
Biochar+Reduced Fert,Net Profit,18,2,0.625,positive_strong,1,positive
"",Net Profit,6,1,1.33333333333333,positive_strong,3,positive
